,Forest fires,Crop Residues,Rice Cultivation,Drained organic soils (CO2),Pesticides Manufacturing,Food Transport,Forestland,Net Forest conversion,Food Household Consumption,Food Retail,On-farm Electricity Use,Food Packaging,Agrifood Systems Waste Disposal,Food Processing,Fertilizers Manufacturing,IPPU,Manure applied to Soils,Manure left on Pasture,Manure Management,Fires in organic soils,Fires in humid tropical forests,On-farm energy use,Rural population,Urban population,Total Population - Male,Total Population - Female,total_emission,Average Temperature Â°C
Sweden,-0.25359107203916254,-0.21917910257669374,-0.19906450769086262,0.3501467531940894,-0.24277964784509026,-0.13590826764369676,-0.37457644727621414,0.16219707990469973,-0.17608539898922906,-0.21932720063942707,-0.15804317516766206,-0.11237768193577435,-0.2310644090605201,-0.1783927463590008,-0.2258520785653302,-0.1477947676672097,-0.19948739653181935,-0.3693523368866654,-0.19735825105699453,-0.08148302180291511,-0.21346912432629045,-0.1129806776843665,-0.2020308169876156,-0.15179063734692472,-0.1791198890907256,-0.1843273005605514,-0.24579324724613522,2.621062064676533
Switzerland,-0.25359107203916254,-0.29171994036596,-0.21924610181155,-0.1625493929115687,-0.24822341493867484,-0.05294593629574168,0.15727393234357012,-0.2158016195323079,-0.1675357011371037,-0.11380402605783958,-0.1569471297754953,-0.1278623535707249,-0.21112776937378278,-0.06582627122295609,-0.22776976244841113,-0.1540989957491549,-0.18428336393612396,-0.36763119349713375,-0.18110820468068778,-0.08148302180291511,-0.21346912432629045,-0.1960520074393477,-0.18894661716209005,-0.17882642367120727,-0.19007760716993022,-0.19413489622712543,-0.20821274401600015,1.5327722641158306
Syrian Arab Republic,-0.25285052498005445,-0.21228358908586484,-0.18075055110647104,-0.20846481670138842,-0.23966892379161336,-0.2660988518270639,0.19176505928291218,-0.21863421141911119,-0.14873443253815555,-0.00795897639797873,-0.1210561699653573,-0.13327396663590355,-0.15461291431416704,-0.19881527502205296,-0.23968429413699738,-0.17558191052414737,-0.3137554302500021,-0.21021711908929236,-0.302267896349528,-0.08148302180291511,-0.21346912432629045,-0.17622368525697216,-0.1117458920335608,-0.13452964391072877,-0.11818435428662613,-0.12017846607579512,-0.2097751250697596,0.6674845135851173
Tajikistan,-0.25359107203916254,-0.2838919174744866,-0.24278756568575044,-0.20846481670138842,-0.26455471621942855,-0.32921187767516147,0.19434865623013237,-0.2240797496293188,-0.17182329937042798,-0.2479937917108487,-0.14477563831408063,-0.1314703968813516,-0.22172729659131765,-0.20912611228391667,-0.2682414889828961,-0.1742546769489233,-0.21062128985486514,-0.31391200606942027,-0.22899767400697021,-0.08148302180291511,-0.21346912432629045,-0.2320063734748661,-0.13124732611769105,-0.2200157672868203,-0.1840237228363839,-0.18934855267744133,-0.24005670905958076,-1.3919799255065077
Thailand,1.0696244511435358,0.3007900072302978,2.394532757742829,-0.15003098193279654,0.17561273734755287,1.0697337965937592,0.19967786419633643,-0.038511868976894084,0.1308728942135298,1.6361954247300643,-0.14465321944066672,-0.03161627732164986,0.4943693202319919,0.7378017836074506,-0.23817559242697997,0.017560179061827563,0.003005380033231848,-0.22094052208458426,0.11317419883341777,-0.08148302180291511,0.9959232059019584,0.4366615695980115,0.2049283850290418,0.13843679930141725,0.16792255003001072,0.20384044026797896,0.4108330054862229,0.16292283251022255
Timor-Leste,-0.24980859972296027,-0.30398027209560363,-0.2406116873421852,-0.20846481670138842,-0.26688775925953623,-0.358615936611699,0.19598061664446187,-0.2165757409543102,-0.17688712623413977,-0.22964101587679478,-0.15837521589161488,-0.12923518098334202,-0.2668488300831268,-0.19996992174980763,0.1656540925326604,-0.18708987118833134,-0.3105125317278859,-0.3894909824214529,-0.2983805783340359,-0.08148302180291511,-0.21190975202600895,-0.23122900135537203,-0.20538928417306646,-0.2435604269409811,-0.23262678952791088,-0.2398396133863629,-0.23587473191770106,0.6279723594051789
Togo,-0.24522373460945854,-0.27789125435081463,-0.24505833439568148,-0.20846481670138842,-0.23811356176487491,-0.34133759129279856,0.19180827005430517,-0.20559841975334067,-0.1764323266799464,-0.21442204465364828,-0.15856194705044,-0.1316544895697679,-0.22369061149714692,-0.20662384783028945,-0.2434976804753298,-0.1822121586451738,-0.2833950251552789,-0.31749662812074897,-0.28902032121766397,-0.08148302180291511,-0.20411352799429788,0.0,-0.15721039030255934,-0.2093766904223857,-0.19058192136988822,-0.19601805182070933,-0.2404614294240833,-0.5733108317061165
Tokelau,-0.25359107203916254,0.0,-0.20371171036857652,-0.20846481670138842,-0.16002119883672508,-0.0695471901065532,0.19598061664446187,-0.2240797496293188,-4.1777796453611674e-17,-0.1609216882287414,-0.11613952742707367,-0.12206938717884142,-0.26711702469986337,-0.19034650347842927,-0.1189956999791209,0.0,-0.3234405225998837,-0.399947820239828,-0.3220547979021277,-0.08148302180291511,-0.21346912432629045,0.0,-0.2172539821877548,-0.2482468738401288,-0.24040207384685708,-0.24766425698840258,-0.23648216097026986,-0.6453251562283894
Tonga,-0.25359107203916254,0.0,-0.19441787142198508,-0.20846481670138842,-0.266110078246167,-0.3590025475242296,0.19598061664446187,-0.2240797496293188,-0.17748596011674056,-0.25085517537834895,-0.15855937570822676,-0.12923518098334202,-0.27056455984197997,-0.19996992174980763,-0.18106177099133738,-0.18710768829223742,-0.32211029466998603,-0.39896481413116014,-0.31688089914132683,-0.08148302180291511,-0.21346912432629045,-0.23115923345454362,-0.2162016066147933,-0.24796905512317963,-0.2398010001877809,-0.24702158887287476,-0.25178996858922664,-0.2675890919900288
Trinidad and Tobago,-0.25359107203916254,-0.3061109464862964,-0.24627774506311637,-0.20846481670138842,-0.24200196683172104,-0.3217896198017074,0.196532509462287,-0.22274534329944443,-0.16771393649855604,-0.16299073304874892,-0.1498196686406431,-0.12986677015756912,-0.23588414132721444,-0.19058624261209853,1.0248296604908051,-0.10427163714370818,-0.3065247504215886,-0.3922577634517191,-0.31612289545213146,-0.08148302180291511,-0.21346912432629045,-0.22644170269089064,-0.2091985350926751,-0.24030544834666287,-0.2316144265111725,-0.23821653381709865,-0.1454851305390589,-0.22082830520871546
Tunisia,-0.25316776266695834,-0.2762955773406199,-0.2198897776784231,-0.20846481670138842,-0.2101170452835828,-0.23831888977197865,0.14775940377371144,-0.2238170804910373,-0.11945666702435306,-0.15490795863489376,-0.11831798499160029,-0.11535009454683047,-0.15636427915793036,-0.17912463258554487,-0.16383828859466093,-0.1653438855742002,-0.2912226600629916,-0.2536134785109961,-0.29875970402195506,-0.08148302180291511,-0.21346912432629045,-0.12476483334194002,-0.17190660378212183,-0.15854939436828128,-0.16979766306592806,-0.17203912356378295,-0.21478733175525314,0.6730275855743908
Turkmenistan,-0.25359107203916254,-0.27596882544887164,-0.19881551166621197,-0.20846481670138842,-0.055358523623107,-0.21654087472528152,0.19598061664446187,-0.2240797496293188,-0.16351871160134315,-0.11254852547907135,0.09530705033469082,-0.1329931425913035,-0.25281253400077114,-0.12389469055790674,-0.20663085681539448,-0.1677378924851523,-0.16966741405571145,-0.25042782654101703,-0.20936908550022953,-0.08148302180291511,-0.21346912432629045,0.0,-0.1814056358483467,-0.21393814706206377,-0.2040512749588459,-0.20887528888639306,-0.20371801123892658,-0.9459758254464973
Turks and Caicos Islands,-0.25359107203916254,0.0,-0.1537025770368491,-0.20846481670138842,-0.25795913777975177,-0.3580683372927526,0.19598061664446187,-0.2240797496293188,-0.177392776024826,-0.2500900125823422,-0.15737415481886705,-0.12923518098334202,-0.2706717999444112,-0.18738308306274126,-0.1451741212611829,-0.18711275843725203,0.0,-0.16784250581297347,0.0,-0.08148302180291511,-0.21346912432629045,-0.2314227677738203,-0.21724138353692654,-0.24787219552527884,-0.24015059790340545,-0.24740548484993535,-0.23982119967589105,-0.05439401547950753
Tuvalu,-0.25359107203916254,0.0,-0.1329938860015621,-0.20846481670138842,-0.25795913777975177,-0.3605694748203289,0.19597808348989057,-0.2240797496293188,-0.1775575041486625,-0.2509660613214762,-0.15737415481886705,-0.12923518098334202,-0.27030443586106795,-0.19996992174980763,-0.20563475766140063,-0.18711398371761773,-0.3232392287798404,-0.3999472183993533,-0.32125185284763236,-0.08148302180291511,-0.21346912432629045,-0.23237801098741823,-0.21721915430708547,-0.2481671396083968,-0.24034581971296023,-0.2476094937826006,-0.24950463784415813,-0.6018789719585264
Uganda,-0.25035915710873036,-0.2502841441787103,-0.23907039222193577,0.12554363659570605,-0.266110078246167,-0.2987898436052224,0.17039699858458715,-0.05443871398486655,-0.17736944555046763,0.15526273492815942,-0.1585862383335828,-0.1311496088238364,-0.024762081142142758,-0.19825858539213936,-0.24117920198547077,-0.18259338593167607,-0.1796183474984243,0.4220309644236471,-0.1836109268421657,-0.08148302180291511,-0.21056198930924433,-0.18648200634874953,0.2262202051168578,-0.12070013624261457,0.017640899684990573,0.0282503516993192,-0.13311987963225863,-0.39635891820238384
Ukraine,-0.1696191929609922,0.6668423133959409,-0.24169896593866566,0.9030510640489409,0.29537561340641355,0.01189968450267001,-0.11070661874782271,-0.20069814813093528,-0.023487348721400066,-0.0867015526961863,-0.06152801757479897,-0.06156204384783855,0.16639757828561821,0.011390507603618896,0.6521888865766159,-0.018389530582963866,0.19509624979796714,-0.3477449799187823,0.12335136777886545,-0.08148302180291511,-0.21346912432629045,0.08854543177468387,-0.05140207404865802,0.08033736436032132,-0.0016307448532812123,0.04234737509689308,0.00258926148582372,2.372192345363245
United Arab Emirates,-0.25359107203916254,-0.3060654169140641,-0.23270611057621826,-0.20846481670138842,-0.1543983704139019,0.1729073808788096,2.3073516889161313e-17,0.0,-0.11745177127727605,-0.02896913848228892,-0.0331643101503857,-0.13310177092671663,-0.17377071279456013,-0.21056412847665487,-0.028669879495776377,-0.07568034929663019,-0.31746773949583706,-0.3411532619356419,-0.3099869817706786,-0.08148302180291511,-0.21346912432629045,0.0,-0.2013532700620591,-0.1557185095982766,-0.16436555720107385,-0.21308660647434652,-0.1403775740400123,-0.5460218619127697
United Kingdom of Great Britain and Northern Ireland,-0.25344940783289255,-0.01157349360829683,-0.1648422877857363,1.2941813520874519,-0.048359394502783974,0.9526893521959922,0.02351807507412079,-0.2240797496293188,0.06526686994853459,0.2522858938389494,-0.1171567510465642,-0.02774627912882871,0.10996835590895127,0.1981866709368021,-0.1452867242152234,0.020405118347436982,0.6405759319539013,0.032968752103382695,0.4572633589342777,-0.08148302180291511,-0.21346912432629045,-0.1945933512270405,-0.08152830353922469,0.36370799287120315,0.14857900824586792,0.16977825519397943,0.10113287774892481,-0.31250218810823954
United Republic of Tanzania,1.3417069302156919,-0.09227246859448904,0.14485595071150664,0.049171547935408635,-0.26688775925953623,-0.2439655163480155,0.19598061664446187,0.7342114285851258,-0.17326239321779674,0.2709552671778449,-0.15453661137092056,-0.13262854167901386,0.1365835267861919,0.08181629302669496,-0.2429973249760615,-0.17038850747093107,-0.18908855712872838,1.0354077179507128,-0.1605703722685816,-0.08148302180291511,0.9746094066016243,-0.22537110388616285,0.29195078540599084,-0.008715395443996014,0.11749332617680829,0.13646726828150746,0.15943177035739586,-0.6853093118996321
United States of America,1.2139014090844047,6.207295385221927,0.42503017635164203,2.650595551068036,8.19739239025111,9.199443324975094,-4.007864066065076,0.743457202764998,1.8584535830248847,5.582266860216239,1.8677107638041512,1.0301714179153543,1.8432045662926915,4.869656541098551,2.422983549024554,3.086443189483843,4.48980699546201,3.048156378943985,7.213733370688343,-0.08148302180291511,-0.21338464441366278,3.165030853316288,0.5022847475196782,2.719447355454541,1.7150279683294412,1.8365441632203234,3.0162394137782513,-0.3086646767310504
United States Virgin Islands,-0.25359107203916254,0.0,-0.19415261105697915,-0.20846481670138842,-0.2573744880168707,-0.3510777753707996,0.193881790895567,-0.2240797496293188,-4.1777796453611674e-17,-0.24851655598589475,-0.11237023836580255,-0.06740717198787928,-0.2648777982417681,-0.12088739852943428,-0.11949605547838929,0.0,0.0,-0.18446375402308202,0.0,-0.08148302180291511,-0.21346912432629045,0.0,-0.21721763896240334,-0.24715718711576942,-0.23985937999980622,-0.24701962074328618,-0.2321729566453274,-0.45306880855418247
Uruguay,-0.2528510136645529,-0.22317803364853883,-0.18430863730113348,-0.19754176277795135,-0.02347360207496877,-0.2934045227787194,0.17181353557651438,-0.2240797496293188,-0.17175869154962656,-0.23960139017215604,-0.15833192684267886,-0.1235911843196419,-0.2263036291209851,-0.20394658771699134,-0.2695689212354117,-0.18290887260270058,-0.24212210706196194,0.10038932944057366,-0.26166906959382097,-0.08148302180291511,-0.21346912432629045,-0.19171145981330134,-0.21530834223345494,-0.21209327610079462,-0.22091566535314233,-0.2259163512298399,-0.23040775048410475,-1.0727558309447534
Uzbekistan,-0.25359107203916254,-0.18918139098117437,-0.2301281588408408,-0.20846481670138842,-0.008383083968423223,-0.08744846543606032,0.15329002480065515,-0.2240797496293188,0.02560171256843139,-0.14239790468560565,0.3773114515587893,-0.0908456558665003,-0.11671132461917826,-0.14599514258895335,-0.1665235501306618,-0.1119651854753197,0.22862438569141158,0.007957465656023375,0.18227780894998358,-0.08148302180291511,-0.21346912432629045,-0.22207730791506836,-0.01088984743594223,-0.06674259188605366,-0.04344650953655234,-0.041574002681618705,-0.10873902498401154,-0.6187924480283495
Vanuatu,-0.25359107203916254,-0.3062131887696737,-0.23270611057621826,-0.20846481670138842,-0.26455471621942855,-0.35779288238916007,2.3073516889161313e-17,0.0,-0.17748654349343743,-0.24747267045394647,-0.15855501591849652,-0.1284373538416153,-0.2701756726772475,-0.19774925378258695,-0.10185774513272378,-0.18708676137959385,-0.321199838401188,-0.3940917619609306,-0.3140332733297439,-0.08148302180291511,-0.21346912432629045,-0.23117895897752516,-0.21452946759035235,-0.24743420426592766,-0.238571524399988,-0.2457700798691227,-0.249947277172806,-0.5052305372737508
Venezuela (Bolivarian Republic of),-0.012506502282379005,-0.27869626600514774,-0.1977199262644297,-0.11555293925890867,-0.1976741490696752,0.03854811212828091,0.20812972617840847,0.4221305237034427,-0.12976222078646618,0.038128422250411104,-0.14992036975877016,-0.09385862887651047,-0.22123853625659648,-0.08595562205555538,0.1033636506429048,-0.1203517382309586,-0.02565318030864959,0.2778666889250962,-0.16527085929276916,-0.08148302180291511,-0.03123450868957003,-0.18903199439753807,-0.16857740403900262,0.06895930790653446,-0.0746596853170086,-0.07083053193434503,0.019579896375031464,-0.36025788524659635
Viet Nam,-0.09487712515399467,0.34255260512283214,1.7772373911229142,0.009741381058781643,0.17483505633418364,0.2216031826999244,-0.02400251189270016,-0.2240797496293188,0.29699391030041744,0.3026852122337034,0.15036133302748564,0.04970081152128589,0.0899640559869299,0.5689714349850421,0.1548318237854242,0.1329666856759899,0.2837680080705355,-0.09069088863704429,0.5682331533163039,0.1143087366862111,-0.15081617410458512,0.4036015681013594,0.5545892111195553,0.14958207642631932,0.3200869405047888,0.3541111936226065,0.2887385110953721,-0.1278752518501282
Wallis and Futuna Islands,-0.25359107203916254,0.0,-0.013478192276887882,-0.20846481670138842,-0.2573744880168707,-0.36047713129743963,0.19598061664446187,-0.2240797496293188,-4.1777796453611674e-17,-0.24783433191396173,-0.11920636816134285,-0.06740717198787928,-0.26798616100747763,-0.12088739852943428,-0.11949605547838929,0.0,0.0,-0.18446375402308202,0.0,-0.08148302180291511,-0.21346912432629045,-0.23232844322114166,-0.2171263175291632,-0.2482468738401288,-0.24034685319182933,-0.24760121533751867,-0.22214197427931018,-0.46173874166560464
Western Sahara,-0.25359107203916254,0.0,-0.19415261105697915,-0.20846481670138842,-0.07033508260810693,0.005125208243834268,0.19465422164717724,-0.2240797496293188,-4.1777796453611674e-17,-0.1609216882287414,-0.11237023836580255,-0.06044781302965347,-0.26421856378870656,-0.08746730933089812,-0.1189956999791209,0.0,0.0,-0.18446375402308202,0.0,-0.08148302180291511,-0.21346912432629045,0.0,-0.2162856769358768,-0.24262872469832414,-0.23680515633970478,-0.24461430806904463,-0.21761886235054342,0.9635414098327393
Yemen,-0.25359107203916254,-0.29558472358438975,-0.20153212492657313,-0.20846481670138842,-0.2653323972327978,-0.30160789671841925,0.19598061664446187,-0.2240797496293188,-0.1473391263944334,0.02557521595879117,-0.11811769250518618,-0.12918717583988834,-0.1289932365540335,-0.1962915158528758,-0.24119789975569933,-0.17631921259571282,-0.30056737026919855,-0.12809718999815983,-0.28678845816046156,-0.08148302180291511,-0.21346912432629045,-0.20928495238447825,0.01791917182056458,-0.12405369672023575,-0.04873793309035218,-0.051316859185537446,-0.20750630975933748,-0.3120028747684619
Zambia,5.574190964047041,-0.2549903029330154,-0.24392656194172432,0.6208135332635705,-0.20856168325684435,-0.31535269373772407,0.19598061664446187,0.08447143047550137,-0.17595994773505222,-0.2486756726910712,-0.1555968806302268,-0.1269558283466862,-0.18382178095808957,-0.19996992174980763,-0.24167955748473904,-0.17902288300748218,-0.27865583047716025,-0.20912855016136306,-0.2781038351641835,-0.08148302180291511,5.799493444823942,-0.22289450577387052,-0.08774166758228959,-0.15794733105241004,-0.13073938442247196,-0.12972179114186383,0.04740838271877335,-1.345077008674193
Zimbabwe,-0.2404455404785462,-0.279255572391389,-0.24622573255456104,-0.20846481670138842,-0.2101170452835828,-0.322622255341168,1.1663716035862823,-0.05135625846298018,-0.17265280131768324,-0.2105886699450997,-0.1334411259255904,-0.1323681115776199,-0.22290361058028393,-0.19487353865997897,-0.17803096888398062,-0.18183370424338544,-0.29531766834109957,-0.11610530789570325,-0.285411114020934,-0.08148302180291511,-0.21346912432629045,-0.1954270522460577,-0.06723926693280215,-0.18649958425731342,-0.15368018429202956,-0.14577010431921592,0.04911826604074364,-2.241206980273418
